Domain	Phylum	Class	Order	Family	Genus
1544	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Ruaniaceae	Ruania
1545	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tropicibacter
1546	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cribrihabitans
1547	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodovibrio
1548	Bacteria	Cyanobacteria	Unknown	Chroococcales	Aphanothecaceae	Halothece
1549	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Shimazuella
1550	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Sinobacteraceae	Solimonas
1551	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum
1552	Bacteria	Actinobacteria	Actinobacteria	Unknown	Unknown	Thermobispora
1553	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrinema
1554	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Marivita
1555	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Thermocrispum
1556	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter
1557	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Lacunisphaera
1558	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Afipia
1559	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Zhongshania
1560	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Thermobacillus
1561	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Gordoniaceae	Skermania
1562	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Pustulibacterium
1563	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospira
1564	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Plantibacter
1565	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
1566	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Bariatricus
1567	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Budviciaceae	Leminorella
1568	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya
1569	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula
1570	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella
1571	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Aliivibrio
1572	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Ekhidna
1573	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Levilinea
1574	Bacteria	Actinobacteria	Actinobacteria	Actinopolysporales	Actinopolysporaceae	Actinopolyspora
1575	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methyloferula
1576	Bacteria	Proteobacteria	Deltaproteobacteria	Unknown	Unknown	Deferrisoma
1577	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Siccibacter
1578	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Paucisalibacillus
1579	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
1580	Bacteria	Firmicutes	Clostridia	Clostridiales	Unknown	Pseudoflavonifractor
1581	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geopsychrobacter
1582	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella
1583	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Monashia
1584	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pelagibaca
1585	Bacteria	Proteobacteria	Gammaproteobacteria	Unknown	Unknown	Neiella
1586	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Flexibacter
1587	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseicitreum
1588	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter
1589	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Bernardetiaceae	Hugenholtzia
1590	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina
1591	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Haliea
1592	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Citreimonas
1593	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Beggiatoa
1594	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter
1595	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Thalassospira
1596	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas
1597	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Ilumatobacter
1598	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methyloprofundus
1599	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Novispirillum
1600	Bacteria	Cyanobacteria	Unknown	Chroococcales	Microcystaceae	Microcystis
1601	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Bacterioplanes
1602	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Aromatoleum
1603	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Simiduia
1604	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Lutibaculum
1605	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella
1606	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Unknown	Elioraea
1607	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocella
1608	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Granulicella
1609	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax
1610	Bacteria	Actinobacteria	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Geodermatophilus
1611	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Amorphus
1612	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Salipaludibacillus
1613	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Paeniglutamicibacter
1614	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Acetonema
1615	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Anaerophaga
1616	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas
1617	Bacteria	Cyanobacteria	Unknown	Synechococcales	Leptolyngbyaceae	Neosynechococcus
1618	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Paludibacterium
1619	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Pseudogulbenkiania
1620	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomarinum
1621	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Ornatilinea
1622	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Algicola
1623	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rudaea
1624	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Cohnella
1625	Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Saprospiraceae	Saprospira
1626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Frondihabitans
1627	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Vulgatibacteraceae	Vulgatibacter
1628	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Congregibacter
1629	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillum
1630	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitibacter
1631	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter
1632	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Advenella
1633	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris
1634	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Yangia
1635	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Azoarcus
1636	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Lacimicrobium
1637	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Tsukamurellaceae	Tsukamurella
1638	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unknown	Methylobrevis
1639	Bacteria	Spirochaetes	Spirochaetia	Unknown	Leptospiraceae	Turneriella
1640	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylosarcina
1641	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halotalea
1642	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquitalea
1643	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Hespellia
1644	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrialba
1645	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Friedmanniella
1646	Bacteria	Cyanobacteria	Unknown	Nostocales	Aphanizomenonaceae	Dolichospermum
1647	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oleispira
1648	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas
1649	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Culturomica
1650	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Chelativorans
1651	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonamonadaceae	Proteiniphilum
1652	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natronococcus
1653	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Agarivorans
1654	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sebaldella
1655	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Cytophaga
1656	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Donghicola
1657	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Aquimonas
1658	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gelidibacter
1659	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus
1660	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Propionispora
1661	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Longilinea
1662	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniella
1663	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Williamsiaceae	Williamsia
1664	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomicrobium
1665	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella
1666	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Fabibacter
1667	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Auraticoccus
1668	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea
1669	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermacoccaceae	Luteipulveratus
1670	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Hoeflea
1671	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulforegula
1672	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Patulibacteraceae	Patulibacter
1673	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Oceanicoccus
1674	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Thaumasiovibrio
1675	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter
1676	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans
1677	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatirhabdium
1678	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Atlantibacter
1679	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga
1680	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Marinimicrobium
1681	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Ancylobacter
1682	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oceanobacter
1683	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Joostella
1684	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Oxobacter
1685	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Marivirga
1686	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia
1687	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Lentimicrobiaceae	Lentimicrobium
1688	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Sinobacteraceae	Nevskia
1689	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus
1690	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter
1691	Bacteria	Spirochaetes	Spirochaetia	Unknown	Leptospiraceae	Leptonema
1692	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter
1693	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium
1694	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Reinekea
1695	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Propionivibrio
1696	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Maritimibacter
1697	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tranquillimonas
1698	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia
1699	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Catenovulum
1700	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Crocinitomicaceae	Fluviicola
1701	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Martelella
1702	Bacteria	Cyanobacteria	Unknown	Synechococcales	Pseudanabaenaceae	Pseudanabaena
1703	Eukaryota	Microsporidia	Unknown	Unknown	Enterocytozoonidae	Hepatospora
1704	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter
1705	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio
1706	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Niameybacter
1707	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unknown	Sphaerotilus
1708	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unknown	Aquabacterium
1709	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum
1710	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Paenarthrobacter
1711	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Trabulsiella
1712	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Lelliottia
1713	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerobium
1714	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thiobacimonas
1715	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Pseudaminobacter
1716	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila
1717	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Pleomorphomonas
1718	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Parapedobacter
1719	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
1720	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Stappia
1721	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerocolumna
1722	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Andreprevotia
1723	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Nisaea
1724	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pseudopedobacter
1725	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
1726	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Alicycliphilus
1727	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfosporosinus
1728	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Insolitispirillum
1729	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium
1730	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Puniceibacterium
1731	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kosakonia
1732	Bacteria	Proteobacteria	Alphaproteobacteria	Unknown	Unknown	Polymorphum
1733	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rouxiella
1734	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
1735	Bacteria	Cyanobacteria	Gloeobacteria	Gloeobacterales	Gloeobacteraceae	Gloeobacter
1736	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea
1737	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	Emergencia
1738	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatiglans
1739	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Beutenbergiaceae	Beutenbergia
1740	Bacteria	Cyanobacteria	Unknown	Oscillatoriales	Cyanothecaceae	Cyanothece
1741	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavisolibacter
1742	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella
1743	Bacteria	Cyanobacteria	Unknown	Oscillatoriales	Coleofasciculaceae	Geitlerinema
1744	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Yokenella
1745	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Verminephrobacter
1746	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroflexus
1747	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Terrimonas
1748	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylovulum
1749	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Arcticibacter
1750	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Niabella
1751	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Saccharibacillus
1752	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomonas
1753	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas
1754	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Unknown	Tomitella
1755	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Franconibacter
1756	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Rhodoblastus
1757	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Reichenbachiella
1758	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermatophilaceae	Piscicoccus
1759	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinifilaceae	Marinifilum
1760	Bacteria	Proteobacteria	Alphaproteobacteria	Magnetococcales	Magnetococcaceae	Magnetococcus
1761	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
1762	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Antarctobacter
1763	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudodonghicola
1764	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Hoyosella
1765	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Saccharospirillum
1766	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Haloechinothrix
1767	Bacteria	Verrucomicrobia	Spartobacteria	Unknown	Unknown	Terrimicrobium
1768	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Viridibacillus
1769	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Cesiribacter
1770	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus
1771	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Starkeya
1772	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Kaistia
1773	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Imhoffiella
1774	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas
1775	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Alkalitalea
